1060,16.7,1107,64.5,1154,17.7,1201,86.8
1061,13.4,1108,64.4,1155,22.8,1202,87.4
1062,12,1109,63.5,1156,27.3,1203,88
1063,12.1,1110,62,1157,31.2,1204,88.3
1064,12.8,1111,61.2,1158,35.2,1205,88.7
1065,15.6,1112,61.3,1159,39.4,1206,89
1066,19.9,1113,62.6,1160,42.5,1207,89.3
1067,23.4,1114,65.3,1161,45.4,1208,89.8
1068,24.6,1115,68,1162,48.2,1209,90.2
1069,25.2,1116,69.4,1163,50.3,1210,90.6
1211,91,1260,95.7,1309,75.9,1358,68.2
1212,91.3,1261,95.5,1310,75.9,1359,66.1
1213,91.6,1262,95.3,1311,75.8,1360,63.8
1214,91.9,1263,95.2,1312,75.7,1361,61.6
1215,92.2,1264,95,1313,75.5,1362,60.2
1216,92.8,1265,94.9,1314,75.2,1363,59.8
1217,93.1,1266,94.7,1315,75,1364,60.4
1218,93.3,1267,94.5,1316,74.7,1365,61.8
1219,93.5,1268,94.4,1317,74.1,1366,62.6
1220,93.7,1269,94.4,1318,73.7,1367,62.7
1221,93.9,1270,94.3,1319,73.3,1368,61.9
1222,94,1271,94.3,1320,73.5,1369,60
1223,94.1,1272,94.1,1321,74,1370,58.4
1224,94.3,1273,93.9,1322,74.9,1371,57.8
1225,94.4,1274,93.4,1323,76.1,1372,57.8
1226,94.6,1275,92.8,1324,77.7,1373,57.8
1227,94.7,1276,92,1325,79.2,1374,57.3
1228,94.8,1277,91.3,1326,80.3,1375,56.2
1229,95,1278,90.6,1327,80.8,1376,54.3
1230,95.1,1279,90,1328,81,1377,50.8
1231,95.3,1280,89.3,1329,81,1378,45.5
1232,95.4,1281,88.7,1330,81,1379,40.2
1233,95.6,1282,88.1,1331,81,1380,34.9
1234,95.7,1283,87.4,1332,81,1381,29.6
1235,95.8,1284,86.7,1333,80.9,1382,27.3
1236,96,1285,86,1334,80.6,1383,29.3
1237,96.1,1286,85.3,1335,80.3,1384,32.9
1238,96.3,1287,84.7,1336,80,1385,35.6
1239,96.4,1288,84.1,1337,79.9,1386,36.7
1240,96.6,1289,83.5,1338,79.8,1387,37.6
1241,96.8,1290,82.9,1339,79.8,1388,39.4
1242,97,1291,82.3,1340,79.8,1389,42.5
1243,97.2,1292,81.7,1341,79.9,1390,46.5
1244,97.3,1293,81.1,1342,80,1391,50.2
1245,97.4,1294,80.5,1343,80.4,1392,52.8
1246,97.4,1295,79.9,1344,80.8,1393,54.3
1247,97.4,1296,79.4,1345,81.2,1394,54.9
1248,97.4,1297,79.1,1346,81.5,1395,54.9
1249,97.3,1298,78.8,1347,81.6,1396,54.7
1250,97.3,1299,78.5,1348,81.6,1397,54.1
1251,97.3,1300,78.2,1349,81.4,1398,53.2
1252,97.3,1301,77.9,1350,80.7,1399,52.1
1253,97.2,1302,77.6,1351,79.6,1400,50.7
1254,97.1,1303,77.3,1352,78.2,1401,49.1
1255,97,1304,77,1353,76.8,1402,47.4
1256,96.9,1305,76.7,1354,75.3,1403,45.2
1257,96.7,1306,76,1355,73.8,1404,41.8
1258,96.4,1307,76,1356,72.1,1405,36.5
1259,96.1,1308,76,1357,70.2,1406,31.2
1407,27.6,1456,0,,,,
1408,26.9,1457,0,,,,
1409,27.3,1458,0,,,,
1410,27.5,1459,0,,,,
1411,27.4,1460,0,,,,
1412,27.1,1461,0,,,,
1413,26.7,1462,0,,,,
1414,26.8,1463,0,,,,
1415,28.2,1464,0,,,,
1416,31.1,1465,0,,,,
1417,34.8,1466,0,,,,
1418,38.4,1467,0,,,,
1419,40.9,1468,0,,,,
1420,41.7,1469,0,,,,
1421,40.9,1470,0,,,,
1422,38.3,1471,0,,,,
1423,35.3,1472,0,,,,
1424,34.3,1473,0,,,,
1425,34.6,1474,0,,,,
1426,36.3,1475,0,,,,
1427,39.5,1476,0,,,,
1428,41.8,1477,0,,,,
1429,42.5,,,,,,
1430,41.9,,,,,,
1431,40.1,,,,,,
1432,36.6,,,,,,
1433,31.3,,,,,,
1434,26,,,,,,
1435,20.6,,,,,,
1436,19.1,,,,,,
1437,19.7,,,,,,
1438,21.1,,,,,,
1439,22,,,,,,
1440,22.1,,,,,,
1441,21.4,,,,,,
1442,19.6,,,,,,
1443,18.3,,,,,,
1444,18,,,,,,
1445,18.3,,,,,,
1446,18.5,,,,,,
1447,17.9,,,,,,
1448,15,,,,,,
1449,9.9,,,,,,
1450,4.6,,,,,,
1451,1.2,,,,,,
1452,0,,,,,,
1453,0,,,,,,
1454,0,,,,,,
1455,0, , , , , , 
